,name,time_start,lon,lat,level,type,province
1472,Động đất tại Kon Tum,2024-02-23,108.261,14.884,0,Động đất,Kon Tum
1473,Mưa lớn tại Long An,2024-09-13,106.810812,10.951701,0,Mưa lớn,Long An
1474,Mưa lớn gây lũ tại Sơn La,2024-05-08,104.011252,21.413985,0,Mưa lớn,Son La
1475,"Sóng to, gió mạnh tại Bến Tre",2024-02-11,106.65717215168002,9.861488750320587,0,Gió mạnh trên biển,Ben Tre
1477,"Mưa to kèm lốc, sét tại Thái Nguyên",2024-05-12,105.648718,21.561234,0,Mưa lớn,Thai Nguyen
1478,Sét do mưa dông tại Lạng Sơn,2024-05-06,106.919141,21.862697,0,Sét,Lang Son
1479,"Sóng to, gió mạnh tại Cà Mau",2024-01-13,104.516667,8.65,0,Gió mạnh trên biển,Ca Mau
1480,Lốc tại Lào Cai,2024-03-04,103.923145,22.283618,0,Lốc,Lao Cai
1481,"Dông, lốc tại Phú Thọ",2024-04-20,105.040947,21.356012,0,"Dông lốc, sét, mưa đá",Phu Tho
1482,"Dông, lốc tại Bắc Kạn",2024-04-19,105.941439,22.401587,0,"Dông lốc, sét, mưa đá",Bac Kan
1483,Lốc tại Yên Bái,2024-03-04,104.36101092978969,21.457326054162586,0,Lốc,Yen Bai
1484,Lốc tại Bình Thuận,2024-08-15,107.576172,11.187774,0,Lốc,Binh Thuan
1485,Động đất tại Kon Tum,2024-03-05,108.273,14.824,0,Động đất,Kon Tum
1486,Động đất tại Kon Tum,2024-03-07,108.207,14.878,0,Động đất,Kon Tum
1487,Động đất tại Kon Tum,2024-03-06,108.244,14.847,0,Động đất,Kon Tum
1488,Sạt lở tại Long An,2024-02-26,106.666268,10.496861,0,Sạt lở đất,Long An
1489,"Dông, lốc tại Quảng Ninh",2024-04-20,107.741799,21.478286,0,"Dông lốc, sét, mưa đá",Quang Ninh
1490,Sét tại Nghệ An,2024-05-11,104.895448,19.686888,0,Sét,Nghe An
1491,Sạt lở đất tại Sóc Trăng,2024-05-29,106.128495,9.642469,0,Sạt lở đất,Soc Trang
1492,Động đất tại Kon Tum,2024-07-20,108.341,14.875,0,Động đất,Kon Tum
1493,Động đất tại Kon Tum,2024-08-13,108.273,14.85,0,Động đất,Kon Tum
1494,Động đất tại Kon Tum,2024-08-03,108.204,14.915,0,Động đất,Kon Tum
1495,Hạn hán tại Gia Lai,2024-01-01,108.251977,13.993409,0,Hạn hán,Gia Lai
1496,"Dông lốc, mưa đá tại Hòa Bình",2024-04-20,105.108582,20.855682,0,"Dông lốc, sét, mưa đá",Hoa Binh
1497,Mưa lớn tại Lào Cai,2024-05-12,104.156432,22.377609,0,Mưa lớn,Lao Cai
1499,Sét tại Thái Nguyên,2024-07-20,105.880853965675,21.56581688699827,0,Sét,Thai Nguyen
1500,"Dông, lốc, sét, mưa đá tại Bình Dương",2024-05-15,106.669982,10.988258,0,"Dông lốc, sét, mưa đá",Binh Duong
1501,Động đất tại Kon Tum,2024-03-11,108.396,14.775,0,Động đất,Kon Tum
1502,Động đất tại Thanh Hóa,2024-07-21,105.446,20.068,0,Động đất,Thanh Hoa
1503,"Dông, lốc sét, mưa lớn tại Hà Giang",2024-04-20,105.347846,23.233245,0,"Dông lốc, sét, mưa đá",Ha Giang
1504,Động đất tại Kon Tum,2024-11-30,108.164,14.944,0,Động đất,Kon Tum
1505,Động đất tại Kon Tum,2024-08-03,108.206,14.938,0,Động đất,Kon Tum
1506,Động đất tại Kon Tum,2024-03-11,108.275,14.771,0,Động đất,Kon Tum
1507,Động đất tại Kon Tum,2024-03-11,108.276,14.778,0,Động đất,Kon Tum
1508,Động đất tại Kon Tum,2024-12-01,108.156,15.004,0,Động đất,Kon Tum
1509,Động đất tại Kon Tum,2024-08-03,108.28,14.851,0,Động đất,Kon Tum
1510,Sạt lở đất tại Vĩnh Long,2024-03-05,105.84215,10.019389,0,Sạt lở đất,Vinh Long
1511,Động đất tại Quảng Nam,2024-12-02,108.147,14.978,0,Động đất,Quang Nam
1512,Sạt lở đất tại Trà Vinh,2024-03-11,106.137753,9.742663,0,Sạt lở đất,Tra Vinh
1513,Động đất tại Kon Tum,2024-03-14,108.236,14.988,0,Động đất,Kon Tum
1514,Động đất tại Kon Tum,2024-03-14,108.236,14.99,0,Động đất,Kon Tum
1515,Động đất tại Kon Tum,2024-08-03,108.193,14.903,0,Động đất,Kon Tum
1516,Động đất tại Kon Tum,2024-03-15,108.216,15.003,0,Động đất,Kon Tum
1517,Động đất tại Kon Tum,2024-08-03,108.295,14.701,0,Động đất,Kon Tum
1518,Động đất tại Kon Tum,2024-09-10,108.129,14.949,0,Động đất,Kon Tum
1519,Động đất tại Kon Tum,2024-03-15,108.213,14.955,0,Động đất,Kon Tum
1520,Động đất tại Kon Tum,2024-03-15,108.272,14.807,0,Động đất,Kon Tum
1521,Động đất tại Kon Tum,2024-03-14,108.24,14.997,0,Động đất,Kon Tum
1522,Mưa lớn kèm dông lốc tại Yên Bái,2024-05-30,104.71534600605362,21.50118634511482,0,Mưa lớn,Yen Bai
1523,Động đất tại Kon Tum,2024-07-23,108.219,15.016,0,Động đất,Kon Tum
1524,Động đất tại Kon Tum,2024-03-14,108.257,14.821,0,Động đất,Kon Tum
1525,Động đất tại Kon Tum,2024-03-16,108.261,14.981,0,Động đất,Kon Tum
1526,Mưa lớn tại Hòa Bình,2024-05-30,104.977098,21.020987,0,Mưa lớn,Hoa Binh
1527,Mưa lớn gây sạt lở đất tại Cao Bằng,2024-06-07,105.66619,22.812696,0,Sạt lở đất,Cao Bang
1528,Động đất tại Kon Tum,2024-03-18,108.244,14.971,0,Động đất,Kon Tum
1529,Động đất tại Kon Tum,2024-04-29,108.381,14.798,0,Động đất,Kon Tum
1530,Mưa lớn tại Hà Nội,2024-07-22,105.407457,21.198535,0,Mưa lớn,Ha Noi
1531,Lốc tại Điện Biên,2024-05-05,102.63361,22.155924,0,Lốc,Đien Bien
1532,Động đất tại Kon Tum,2024-03-17,108.233,14.97,0,Động đất,Kon Tum
1533,"Dông, lốc tại Nghệ An",2024-04-20,105.389946,18.763815,0,"Dông lốc, sét, mưa đá",Nghe An
1534,Động đất tại Kon Tum,2024-11-30,108.144,14.958,0,Động đất,Kon Tum
1535,Động đất tại Kon Tum,2024-03-18,108.262,14.88,0,Động đất,Kon Tum
1536,"Dông, lốc, mưa lớn tại Lạng Sơn",2024-04-20,106.597251,22.187132,0,"Dông lốc, sét, mưa đá",Lang Son
1538,Lốc tại An Giang,2024-07-22,104.878903,10.5122,0,Lốc,An Giang
1539,Động đất tại Kon Tum,2024-03-19,108.29,14.935,0,Động đất,Kon Tum
1541,Động đất tại Kon Tum,2024-03-19,108.248,14.919,0,Động đất,Kon Tum
1542,Sạt lở đất tại Vĩnh Long,2024-03-13,105.95615423727126,10.127884815154738,0,Sạt lở đất,Vinh Long
1543,Động đất tại Kon Tum,2024-07-25,108.307,14.794,0,Động đất,Kon Tum
1544,Động đất tại Kon Tum,2024-09-10,108.245,14.849,0,Động đất,Kon Tum
1545,Động đất tại Kon Tum,2024-03-19,108.242,14.843,0,Động đất,Kon Tum
1546,Dông lốc tại Tiền Giang,2024-06-08,106.203787,10.330765,0,Lốc,Tien Giang
1547,"Dông, lốc, sét, mưa đá tại Thái Nguyên",2024-04-20,105.831737,21.382701,0,"Dông lốc, sét, mưa đá",Thai Nguyen
1548,Mưa lớn kèm theo dông lốc tại Kiên Giang,2024-06-09,104.948841,9.613382,0,Lốc,Kien Giang
1549,Động đất tại Kon Tum,2024-09-10,108.193,14.895,0,Động đất,Kon Tum
1551,Động đất tại Kon Tum,2024-03-19,108.256,14.907,0,Động đất,Kon Tum
1552,Mưa lớn tại Bình Thuận,2024-08-27,107.702542,10.778647,0,Mưa lớn,Binh Thuan
1553,Động đất tại Kon Tum,2024-03-21,108.246,15.006,0,Động đất,Kon Tum
1554,Động đất tại Kon Tum,2024-03-19,108.25,14.956,0,Động đất,Kon Tum
1557,Động đất tại Kon Tum,2024-03-21,108.274,14.916,0,Động đất,Kon Tum
1558,Động đất tại Kon Tum,2024-12-02,108.185,14.987,0,Động đất,Kon Tum
1561,Động đất tại Kon Tum,2024-03-20,108.277,14.82,0,Động đất,Kon Tum
1562,Động đất tại Kon Tum,2024-03-21,108.263,14.921,0,Động đất,Kon Tum
1563,Mưa lớn tại Tây Ninh,2024-08-27,106.327393,11.118505,0,Mưa lớn,Tay Ninh
1565,Động đất tại Kon Tum,2024-03-22,108.273,14.748,0,Động đất,Kon Tum
1566,Sụt lún tại Cần Thơ,2024-04-18,105.461286,10.150782,0,Sạt lở đất,Can Tho
1568,Động đất tại Kon Tum,2024-03-25,108.254,14.944,0,Động đất,Kon Tum
1569,Dông lốc tại Cao Bằng,2024-04-19,105.934395,22.662717,0,Lốc,Cao Bang
1570,Động đất tại Kon Tum,2024-05-27,108.186,14.943,0,Động đất,Kon Tum
1573,Lốc tại Tây Ninh,2024-08-28,106.248319,11.122573,0,Lốc,Tay Ninh
1574,Động đất tại Kon Tum,2024-03-25,108.237,14.957,0,Động đất,Kon Tum
1577,Mưa lớn tại Bình Thuận,2024-09-03,108.166912,10.94322,0,Mưa lớn,Binh Thuan
1578,Dông lốc kèm theo mưa đá tại Lào Cai,2024-03-23,104.040304,21.976322,0,"Dông lốc, sét, mưa đá",Lao Cai
1579,Sạt lở tại Vĩnh Long,2024-06-07,106.081181,10.140785,0,Sạt lở đất,Vinh Long
1581,Mưa lớn tại Cao Bằng,2024-06-15,105.653089,22.830984,0,Mưa lớn,Cao Bang
1586,Động đất tại Hà Nội,2024-03-25,105.72,20.77,0,Động đất,Ha Noi
1589,Động đất tại Kon Tum (Trận 3),2024-08-19,108.21,14.912,0,Động đất,Kon Tum
1595,Dông lốc tại Bắc Kạn,2024-04-21,105.809133,21.85543,0,Lốc,Bac Kan
1596,"Mưa kèm theo dông, lốc, mưa đá tại Cao Bằng",2024-03-27,105.38634812431324,22.87099790329182,0,"Dông lốc, sét, mưa đá",Cao Bang
1597,Động đất tại Kon Tum,2024-03-28,108.299,14.876,0,Động đất,Kon Tum
1600,Động đất tại Kon Tum,2024-03-27,108.219,14.983,0,Động đất,Kon Tum
1601,"Mưa lớn kèm theo dông, lốc tại Phú Thọ",2024-03-28,105.041671,21.592117,0,"Dông lốc, sét, mưa đá",Phu Tho
1602,Sạt lở đất tại Cao Bằng,2024-08-23,106.5685616847692,22.83010421478184,0,Sạt lở đất,Cao Bang
1603,Dông lốc tại Hà Giang,2024-05-04,105.419072,23.037418,0,Lốc,Ha Giang
1604,Dông lốc kèm theo mưa đá tại Yên Bái,2024-03-28,104.785137,21.616399,0,"Dông lốc, sét, mưa đá",Yen Bai
1605,"Dông, lốc, mưa tại Sơn La",2024-04-20,104.839118,21.155977,0,"Dông lốc, sét, mưa đá",Son La
1607,"Dông, lốc, sét, mưa đá tại Lào Cai",2024-03-28,104.17967703231724,22.574342116468017,0,"Dông lốc, sét, mưa đá",Lao Cai
1608,Sạt lở đất tại Vĩnh Long,2024-01-04,106.045447,10.136586,0,Sạt lở đất,Vinh Long
1609,"Dông, lốc, sét, mưa đá tại Hà Giang",2024-03-28,105.33251440371896,23.358977505275902,0,"Dông lốc, sét, mưa đá",Ha Giang
1610,Lốc tại Thừa Thiên Huế,2024-03-28,107.44935129438154,16.35692131997993,0,Lốc,Thua Thien Hue
1611,Sạt lở đất tại Kiên Giang,2024-05-05,105.124663,9.646485,0,Sạt lở đất,Kien Giang
1612,Động đất tại Cao bằng,2024-09-10,105.831,22.895,0,Động đất,Cao Bang
1613,"Dông, lốc, sét, mưa đá tại Sơn La",2024-03-28,103.90894359604329,21.331755201060307,0,"Dông lốc, sét, mưa đá",Son La
1614,Sạt lở đấy tại Lào Cai,2024-05-26,103.982265,22.405375,0,Sạt lở đất,Lao Cai
1616,Động đất tại Kon Tum,2024-10-14,108.218,14.854,0,Động đất,Kon Tum
1617,Lốc tại Hà Tĩnh,2024-03-29,105.61081284200468,18.36676900980581,0,Lốc,Ha Tinh
1618,"Mưa kèm theo dông, lốc, mưa đá tại Hà Giang",2024-03-27,105.28288252091129,22.92826499962445,0,"Dông lốc, sét, mưa đá",Ha Giang
1619,"Dông, lốc, sét, mưa đá tại Nghệ An",2024-03-28,105.19270267787834,19.095640523954437,0,"Dông lốc, sét, mưa đá",Nghe An
1620,Động đất tại Kon Tum (Trận 3),2024-08-04,108.307,14.781,0,Động đất,Kon Tum
1622,Động đất tại Kon Tum,2024-03-28,108.266,14.939,0,Động đất,Kon Tum
1623,Động đất tại Kon Tum,2024-03-30,108.264,14.741,0,Động đất,Kon Tum
1625,Sạt lở tại Vĩnh Long,2024-01-04,106.098604,10.125659,0,Sạt lở đất,Vinh Long
1628,Động đất tại Kon Tum,2024-03-28,108.251,14.929,0,Động đất,Kon Tum
1629,Động đất tại Kon Tum,2024-03-29,108.269,14.946,0,Động đất,Kon Tum
1631,Mưa lớn tại Bình Dương,2024-06-18,106.709019,10.950714,0,Mưa lớn,Binh Duong
1634,Động đất tại Kon Tum,2024-12-03,108.173,14.976,0,Động đất,Kon Tum
1635,Động đất tại Kon Tum,2024-03-30,108.274,14.929,0,Động đất,Kon Tum
1637,Động đất tại Kon Tum (Trận 1),2024-08-04,108.105,14.869,0,Động đất,Kon Tum
1638,Lốc tại Thái Nguyên,2024-06-17,105.835959,21.662362,0,Lốc,Thai Nguyen
1640,Động đất tại Kon Tum,2024-06-18,108.316,14.89,0,Động đất,Kon Tum
1642,Lốc tại Quảng Trị,2024-03-28,106.59695996170336,16.623202407847714,0,Lốc,Quang Tri
1644,Lốc tại Quảng Trị,2024-03-29,106.662204,16.612521,0,Lốc,Quang Tri
1646,Hạn hán tại Bình Phước,2024-03-25,107.169201,11.728244,0,Hạn hán,Binh Phuoc
1647,Lốc tại Nghệ An,2024-03-29,105.114544,18.968797,0,Lốc,Nghe An
1649,Động đất tại Kon Tum,2024-04-23,108.239,14.827,0,Động đất,Kon Tum
1650,Động đất tại Kon Tum,2024-04-29,108.283,14.816,0,Động đất,Kon Tum
1652,Động đất tại Kon Tum (Trận 2),2024-08-04,108.149,14.828,0,Động đất,Kon Tum
1654,Mưa lớn tại Hà Giang,2024-06-18,105.497051,23.117,0,Mưa lớn,Ha Giang
1655,Dông lốc tại Thừa Thiên Huế,2024-03-30,107.23199251114588,16.255442345511998,0,"Dông lốc, sét, mưa đá",Thua Thien Hue
1656,Động đất tại Kon Tum,2024-04-01,108.226,14.852,0,Động đất,Kon Tum
1659,Lốc xoáy tại Hòa Bình,2024-04-23,105.18844571211068,20.745218049964684,0,Lốc,Hoa Binh
1660,Sạt lở đất tại Đầm Dơi,2024-08-29,105.184479,8.982761,0,Sạt lở đất,Ca Mau
1661,Động đất tại Kon Tum,2024-03-31,108.249,14.997,0,Động đất,Kon Tum
1662,Động đất tại Kon Tum,2024-04-24,108.309,14.885,0,Động đất,Kon Tum
1664,Động đất tại Kon Tum,2024-08-11,108.271,14.903,0,Động đất,Kon Tum
1665,Lốc tại Cà Mau,2024-09-04,105.232821,9.358384,0,Lốc,Ca Mau
1667,"Lốc, mưa đá tại Cao Bằng",2024-04-02,106.537988,22.834363,0,"Dông lốc, sét, mưa đá",Cao Bang
1668,"Dông, lốc, sét, mưa đá tại Nghệ An",2024-04-23,104.26704413561592,19.59230789952561,0,"Dông lốc, sét, mưa đá",Nghe An
1669,"Lốc, mưa đá tại Lào Cai",2024-04-01,104.143263,22.680277,0,"Dông lốc, sét, mưa đá",Lao Cai
1670,Lốc tại Đắk Nông,2024-04-01,107.933958,11.895948,0,Lốc,Đak Nong
1671,Mưa đá tại Hòa Bình,2024-04-24,104.882725,20.733779,0,"Dông lốc, sét, mưa đá",Hoa Binh
1672,Động đất tại Kon Tum (Trận 2),2024-08-19,108.226,14.911,0,Động đất,Kon Tum
1673,Mưa lớn tại Hà Giang,2024-06-23,104.71922415678944,22.47081392899793,0,Mưa lớn,Ha Giang
1674,Lốc tại Gia Lai,2024-04-01,108.53905800400712,14.3444441162745,0,Lốc,Gia Lai
1675,Sạt lở đất tại Kiên Giang,2024-04-03,105.153929239855,9.57049853016352,0,Sạt lở đất,Kien Giang
1676,Động đất tại Kon Tum,2024-07-29,108.201,14.891,0,Động đất,Kon Tum
1677,Lốc tại Cà Mau,2024-08-31,104.887894,9.02095,0,Lốc,Ca Mau
1678,Động đất tại Kon Tum,2024-04-04,108.263,14.774,0,Động đất,Kon Tum
1679,Dông lốc kèm mưa đá tại Lào Cai,2024-04-24,104.202437,22.033716,0,"Dông lốc, sét, mưa đá",Lao Cai
1680,Động đất tại Kon Tum,2024-07-29,108.236,14.885,0,Động đất,Kon Tum
1681,Động đất tại Kon Tum,2024-07-29,108.237,14.873,0,Động đất,Kon Tum
1682,Mưa lớn tại Thái Nguyên,2024-08-22,105.83203479668128,21.58051465168155,0,Mưa lớn,Thai Nguyen
1683,Động đất tại Kon Tum,2024-04-04,108.299,14.73,0,Động đất,Kon Tum
1684,Mưa dông tại Sơn La,2024-04-17,104.644104,21.261885,0,"Dông lốc, sét, mưa đá",Son La
1685,Động đất tại Kon Tum,2024-04-01,108.271,14.815,0,Động đất,Kon Tum
1686,Động đất tại Kon Tum,2024-04-04,108.296,14.759,0,Động đất,Kon Tum
1687,Động đất tại Kon Tum,2024-04-04,108.24,14.814,0,Động đất,Kon Tum
1688,Sạt lở đất tại Kiên Giang,2024-04-06,105.039174,9.601802,0,Sạt lở đất,Kien Giang
1689,Động đất tại Kon Tum,2024-08-03,108.216,14.87,0,Động đất,Kon Tum
1690,Sạt lở tại Vĩnh Long,2024-04-04,105.956596,10.268513,0,Sạt lở đất,Vinh Long
1691,Động đất tại Kon Tum,2024-04-10,108.292,14.764,0,Động đất,Kon Tum
1692,"Dông, lốc tại Tuyên Quang",2024-05-01,105.098461,21.907234,0,"Dông lốc, sét, mưa đá",Tuyen Quang
1693,"Dông, lốc, sét, mưa đá tại An Giang",2024-05-16,105.48656735192382,10.447696761716852,0,"Dông lốc, sét, mưa đá",An Giang
1694,Động đất tại Kon Tum,2024-04-11,108.211,14.937,0,Động đất,Kon Tum
1695,Động đất tại Kon Tum,2024-08-13,108.262,14.863,0,Động đất,Kon Tum
1696,Động đất tại Kon Tum,2024-04-12,108.23,14.957,0,Động đất,Kon Tum
1697,Lốc tại Tây Ninh,2024-08-22,105.98232985272708,11.26279024333406,0,Lốc,Tay Ninh
1698,Động đất tại Tuyên Quang,2024-04-27,104.883,22.174,0,Động đất,Tuyen Quang
1699,Mưa lớn tại Điện Biên,2024-08-24,103.04438224843932,21.400181099931267,0,Mưa lớn,Đien Bien
1700,Lốc tại Lào Cai,2024-05-15,104.466983,22.217206,0,Lốc,Lao Cai
1701,Động đất tại Kon Tum,2024-04-13,108.292,14.764,0,Động đất,Kon Tum
1702,Động đất tại Kon Tum,2024-07-29,108.243,14.868,0,Động đất,Kon Tum
1703,Sạt lở đất tại Cà Mau,2024-08-29,104.980138,8.877093,0,Sạt lở đất,Ca Mau
1704,Động đất tại Kon Tum,2024-04-11,108.195,14.917,0,Động đất,Kon Tum
1705,Động đất tại Kon Tum,2024-04-13,108.217,15.01,0,Động đất,Kon Tum
1706,"Dông, lốc, mưa đá tại Nghệ An",2024-04-14,105.102256,18.941338,0,"Dông lốc, sét, mưa đá",Nghe An
1707,Động đất tại Kon Tum,2024-12-03,108.156,14.932,0,Động đất,Kon Tum
1708,Động đất tại Kon Tum,2024-04-15,108.282,14.803,0,Động đất,Kon Tum
1709,Động đất tại Kon Tum,2024-04-30,108.287,14.818,0,Động đất,Kon Tum
1710,Động đất tại Kon Tum,2024-12-03,108.137,14.969,0,Động đất,Kon Tum
1711,Mưa lớn tại Gia Lai,2024-04-30,108.720228,13.921568,0,Mưa lớn,Gia Lai
1712,Động đất tại Kon Tum,2024-05-03,108.311,14.786,0,Động đất,Kon Tum
1713,Mưa dông kèm theo gió mạnh tại Thừa Thiên Huế,2024-05-02,107.614632,16.281359,0,Lốc,Thua Thien Hue
1714,Động đất tại Kon Tum,2024-12-05,108.173,15.029,0,Động đất,Kon Tum
1715,Động đất tại Kon Tum,2024-07-29,108.256,14.752,0,Động đất,Kon Tum
1716,Động đất tại Kon Tum,2024-05-04,108.204,14.977,0,Động đất,Kon Tum
1717,Động đất tại Kon Tum,2024-07-29,108.215,14.881,0,Động đất,Kon Tum
1718,Lốc tại An Giang,2024-09-11,105.041164,10.52009,0,Lốc,An Giang
1719,Động đất tại Kon Tum,2024-05-04,108.197,14.805,0,Động đất,Kon Tum
1720,Sạt lở đất tại An Giang,2024-12-05,105.08797397707028,10.826859532659403,0,Sạt lở đất,An Giang
1721,Động đất tại Kon Tum,2024-07-29,108.187,14.891,0,Động đất,Kon Tum
1722,Dông lốc tại Tuyên Quang,2024-05-04,105.236253,22.160695,0,Lốc,Tuyen Quang
1723,Động đất tại Kon Tum,2024-12-08,108.304,14.766,0,Động đất,Kon Tum
1724,Dông lốc kèm mưa đá tại Cao Bằng,2024-05-04,106.565763,22.895129,0,"Dông lốc, sét, mưa đá",Cao Bang
1725,Dông lốc sét mưa đá tại Lào Cai,2024-05-05,104.15267,22.357715,0,"Dông lốc, sét, mưa đá",Lao Cai
1727,Động đất tại Kon Tum,2024-07-29,108.188,14.928,0,Động đất,Kon Tum
1731,"Dông lốc, sét, mưa đá tại Thái Nguyên",2024-05-08,105.88896899693692,21.66451161264541,0,"Dông lốc, sét, mưa đá",Thai Nguyen
1733,Động đất tại Kon Tum (Trận 4),2024-08-05,108.271,14.805,0,Động đất,Kon Tum
1734,Động đất tại Kon Tum (Trận 1),2024-08-19,108.193,14.93,0,Động đất,Kon Tum
1737,Lốc tại Tuyên Quang,2024-05-08,105.13473086609638,21.81910858276808,0,Lốc,Tuyen Quang
1738,Thiệt hại do mưa lớn gây sạt lở đất tại Cao Bằng,2024-05-09,106.324341,22.533024,0,Sạt lở đất,Cao Bang
1739,Động đất tại Kon Tum,2024-05-09,108.272,14.881,0,Động đất,Kon Tum
1740,Mưa lớn tại Sơn La,2024-07-29,103.58548646137098,21.805600661545675,0,Mưa lớn,Son La
1745,Động đất tại Kon Tum,2024-05-10,108.233,14.847,0,Động đất,Kon Tum
1746,Mưa lớn kèm dông lốc tại Yên Bái,2024-05-12,104.542763,21.86863,0,Mưa lớn,Yen Bai
1747,Mưa lớn tại Phú Thọ,2024-05-12,105.173241,21.443101,0,Mưa lớn,Phu Tho
1748,Động đất tại Kon Tum (Trận 3),2024-08-05,108.283,14.853,0,Động đất,Kon Tum
1751,Mưa lũ tại Bắc Kạn,2024-05-15,105.637234,22.554201,0,Lũ,Bac Kan
1753,Lốc tại Khánh Hoà,2024-05-22,109.18115162129251,12.6256735981785,0,Lốc,Khanh Hoa
1755,Mưa lớn tại Điện Biên,2024-07-29,102.5995759475704,21.96645014989977,0,Mưa lớn,Đien Bien
1762,Lốc tại Yên Bái,2024-05-15,104.850677,21.644772,0,Lốc,Yen Bai
1763,"Dông, lốc, sét, mưa đá tại Hòa Bình",2024-05-15,105.078793,20.908521,0,"Dông lốc, sét, mưa đá",Hoa Binh
1764,Lốc tại Thái Nguyên,2024-05-15,105.636611,21.881515,0,Lốc,Thai Nguyen
1765,Động đất tại Kon Tum (Trận 2),2024-08-05,108.259,14.852,0,Động đất,Kon Tum
1769,Dông lốc sét tại Thái Bình,2024-05-19,106.275647,20.457143,0,Sét,Thai Binh
1770,"Dông, lốc, sét, mưa đá tại Hòa Bình",2024-05-19,105.55612,20.666226,0,"Dông lốc, sét, mưa đá",Hoa Binh
1771,Mưa lớn tại Bình Thuận,2024-05-19,107.730195,11.136822,0,Mưa lớn,Binh Thuan
1773,Động đất tại Kon Tum (Trận 1),2024-08-05,108.286,14.79,0,Động đất,Kon Tum
1775,"Dông, lốc, sét, mưa đá tại Quảng Nam",2024-05-20,108.051539,15.58098,0,"Dông lốc, sét, mưa đá",Quang Nam
1776,Sạt lở đất tại Bắc Kạn,2024-05-21,105.904743,22.32932,0,Sạt lở đất,Bac Kan
1777,Động đất tại Điện Biên,2024-05-19,102.938,21.352,0,Động đất,Đien Bien
1779,Ngập lụt tại Yên Bái,2024-08-05,105.057714,21.751398,0,Ngập lụt,Yen Bai
1782,Lốc xoáy tại Long An,2024-05-05,106.41248188553728,10.614259728115528,0,Lốc,Long An
1783,Động đất tại Kon Tum,2024-07-29,108.224,14.909,0,Động đất,Kon Tum
1784,Động đất tại Kon Tum,2024-07-29,108.183,14.908,0,Động đất,Kon Tum
1789,Ngập lụt tại Thừa Thiên Huế,2024-05-19,107.7903189608242,16.373564357823646,0,Ngập lụt,Thua Thien Hue
1790,Sạt lở đất tại Long An,2024-05-23,106.35907402218989,10.615315006517989,0,Sạt lở đất,Long An
1791,Động đất tại Kon Tum,2024-07-29,108.214,14.904,0,Động đất,Kon Tum
1792,Động đất tại Kon Tum (trận 5),2024-08-05,108.258,14.853,0,Động đất,Kon Tum
1795,Động đất tại Kon Tum,2024-05-25,108.246,14.859,0,Động đất,Kon Tum
1796,Động đất tại Ninh Bình,2024-05-27,105.778,20.196,0,Động đất,Ninh Binh
1797,Lốc tại Thái Nguyên,2024-05-26,105.94893139317084,21.47811782387662,0,Lốc,Thai Nguyen
1798,Mưa lớn tại Hòa Bình,2024-05-24,105.284186,20.604009,0,Mưa lớn,Hoa Binh
1799,Lốc tại Cà Mau,2024-09-04,104.970111,8.91965,0,Lốc,Ca Mau
1800,Động đất tại Kon Tum,2024-05-11,108.257,14.96,0,Động đất,Kon Tum
1801,Động đất tại Kon Tum,2024-07-29,108.231,14.913,0,Động đất,Kon Tum
1802,Động đất tại Kon Tum,2024-05-29,108.367,14.844,0,Động đất,Kon Tum
1803,Lốc tại Tây Ninh,2024-08-03,106.324002,11.059193,0,Lốc,Tay Ninh
1804,"Dông lốc, sét mưa đá tại Tiền Giang",2024-09-04,106.51583,10.310009,0,"Dông lốc, sét, mưa đá",Tien Giang
1805,Động đất tại Kon Tum,2024-07-29,108.298,14.858,0,Động đất,Kon Tum
1806,Động đất tại Phú Yên,2024-05-29,109.235,13.12,0,Động đất,Phu Yen
1808,Mưa lớn tại Lào Cai,2024-08-04,104.486317,22.228616,0,Mưa lớn,Lao Cai
1809,Động đất tại Kon Tum,2024-08-06,108.201,14.879,0,Động đất,Kon Tum
1810,Động đất tại Kon Tum,2024-09-04,108.231,14.768,0,Động đất,Kon Tum
1811,Động đất tại Yên Bái,2024-05-29,104.794,22.173,0,Động đất,Yen Bai
1812,Động đất tại Kon Tum,2024-05-29,108.294,14.863,0,Động đất,Kon Tum
1813,Động đất tại Phú Yên,2024-05-29,109.193,13.102,0,Động đất,Phu Yen
1814,Động đất tại Kon Tum,2024-07-29,108.158,14.924,0,Động đất,Kon Tum
1817,Mưa lớn tại Lào Cai,2024-07-28,104.49038746552692,22.35670412049549,0,Mưa lớn,Lao Cai
1818,Động đất tại Kon Tum,2024-05-30,108.174,14.944,0,Động đất,Kon Tum
1819,Mưa lớn tại Bình Thuận,2024-08-02,108.136432,11.086354,0,Mưa lớn,Binh Thuan
1820,Động đất tại Lào Cai,2024-08-07,103.937,22.517,0,Động đất,Lao Cai
1823,Sét tại Bắc Giang,2024-07-27,106.8693084147392,21.35282083879601,0,Sét,Bac Giang
1824,Động đất tại Quảng Ngãi,2024-05-30,108.366,14.895,0,Động đất,Quang Ngai
1825,Lốc tại An Giang,2024-05-28,104.947957,10.59855,0,Lốc,An Giang
1835,Mưa lớn gây ngập úng tại Bình Thuận,2024-05-19,107.72947436850384,11.174788721573163,0,Mưa lớn,Binh Thuan
1836,"Mưa lớn gây  lũ, ngập lụt, sạt lở đất tại Cao Bằng",2024-05-30,106.76505738172786,22.825971335069696,0,Mưa lớn,Cao Bang
